Name,Super,Abstract,Persistent,Final,Deprecated,Hidden,SqlTable,System,Ensemble
EnsLib.MsgRouter.RoutingEngineST,EnsLib.MsgRouter.RoutingEngine,,TRUE,,,,EnsLib_MsgRouter.RoutingEngineST,,TRUE
EnsLib.MsgRouter.VDocRuleAssist,Ens.Rule.Assist,TRUE,,,,,,,TRUE
EnsLib.MsgRouter.VDocRuleAssistCompatible,Ens.Rule.Assist,TRUE,,,,,,,TRUE
EnsLib.Pipe.InboundAdapter,Ens.InboundAdapter~Ens.Util.Pipe,,,,,,,,TRUE
EnsLib.Pipe.OutboundAdapter,Ens.OutboundAdapter~Ens.Util.Pipe,,,,,,,,TRUE
EnsLib.Printing.AbstractPrintJobRenderer,Ens.BusinessOperation,TRUE,,,,,,,TRUE
EnsLib.MsgRouter.VDocRoutingEngine,EnsLib.MsgRouter.RoutingEngine,,TRUE,,,,EnsLib_MsgRouter.VDocRoutingEngine,,TRUE
EnsLib.Printing.AbstractPrinterDelegate,Ens.AbstractDelegate,TRUE,,,,,,,TRUE
EnsLib.Printing.AbstractPrinter,Ens.BusinessOperation~EnsLib.Printing.AbstractPrinterDelegate,TRUE,,,,,,,TRUE
EnsLib.Printing.Dispatcher.Context,Ens.BP.Context,,TRUE,,,,EnsLib_Printing_Dispatcher.Context,,TRUE
EnsLib.Printing.Dispatcher,Ens.BusinessProcessBPL,,TRUE,,,,EnsLib_Printing.Dispatcher,,TRUE
EnsLib.Printing.PrintJob,%Library.Persistent~%XML.Adaptor,,TRUE,,,,EnsLib_Printing.PrintJob,,TRUE
EnsLib.Printing.Dispatcher.Thread1,Ens.BP.Thread,,TRUE,,,,EnsLib_Printing_Dispatcher.Thread1,,TRUE
EnsLib.Printing.PrintService,Ens.BusinessService,,,,,,,,TRUE
EnsLib.Printing.PrintRequest,%Library.Persistent~%XML.Adaptor,,TRUE,,,,EnsLib_Printing.PrintRequest,,TRUE
EnsLib.Printing.UNIXPrinter,EnsLib.Printing.AbstractPrinter,,,,,,,,TRUE
EnsLib.Printing.ZENReportsPrintRequest,EnsLib.Printing.PrintRequest,,TRUE,,,,EnsLib_Printing.ZENReportsPrintRequest,,TRUE
EnsLib.Printing.ZENReportsRenderer,EnsLib.Printing.AbstractPrintJobRenderer,,,,,,,,TRUE
EnsLib.PrivateSession.Duplex,Ens.BusinessDuplex,TRUE,,,,,,,TRUE
EnsLib.PrivateSession.Message.Ack,%Library.Persistent~Ens.Util.MessageBodyMethods,,TRUE,,,,EnsLib_PrivateSession_Message.Ack,,TRUE
EnsLib.PrivateSession.Message.Poll,%Library.Persistent~Ens.Util.MessageBodyMethods,,TRUE,,,,EnsLib_PrivateSession_Message.Poll,,TRUE
EnsLib.PrivateSession.Message.Start,%Library.Persistent~Ens.Util.MessageBodyMethods,,TRUE,,,,EnsLib_PrivateSession_Message.Start,,TRUE
EnsLib.PrivateSession.Message.Stop,%Library.Persistent~Ens.Util.MessageBodyMethods,,TRUE,,,,EnsLib_PrivateSession_Message.Stop,,TRUE
EnsLib.PubSub.DomainName,%Library.Persistent~%XML.Adaptor~%CSP.Util.AutoForm,,TRUE,,,,EnsLib_PubSub.DomainName,,TRUE
EnsLib.PrivateSession.Process,Ens.BusinessProcess,,TRUE,,,,EnsLib_PrivateSession.Process,,TRUE
EnsLib.PubSub.PubSubOperation,EnsLib.PubSub.RoutingOperation,,,,,,,,TRUE
EnsLib.PubSub.Request,Ens.Request,,TRUE,,,,EnsLib_PubSub.Request,,TRUE
EnsLib.PubSub.Response,Ens.Response,,TRUE,,,,EnsLib_PubSub.Response,,TRUE
EnsLib.PubSub.RoutingOperation,Ens.BusinessOperation,,,,,,,,TRUE
EnsLib.PubSub.SubscriberForm,%Library.RegisteredObject~%CSP.Util.AutoForm,,,,,,,,TRUE
EnsLib.PubSub.Subscriber,EnsLib.PubSub.Target~%CSP.Util.AutoForm,,TRUE,,,,EnsLib_PubSub.Subscriber,,TRUE
EnsLib.PubSub.SubscriptionForm,%Library.RegisteredObject~%CSP.Util.AutoForm,,,,,,,,TRUE
EnsLib.PubSub.Subscription,%Library.Persistent~%XML.Adaptor,,TRUE,,,,EnsLib_PubSub.Subscription,,TRUE
EnsLib.PubSub.Utils,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.PubSub.Target,%Library.Persistent~%XML.Adaptor,,TRUE,,,,EnsLib_PubSub.Target,,TRUE
EnsLib.PushNotifications.AppService,Ens.BusinessService,,,,,,,,TRUE
EnsLib.PushNotifications.APNS.Operation,Ens.BusinessOperation~%Net.PushNotifications.APNS,,,,,,,,TRUE
EnsLib.PushNotifications.GCM.Operation,Ens.BusinessOperation~%Net.PushNotifications.GCM,,,,,,,,TRUE
EnsLib.PushNotifications.IdentityManager.DeviceTracking,%Library.Persistent~%XML.Adaptor,,TRUE,,,,EnsLib_PushNotifications_IdentityManager.DeviceTracking,,TRUE
EnsLib.PushNotifications.IdentityManager.NotificationByIdentityResponse,Ens.Response,,TRUE,,,,EnsLib_PushNotifications_IdentityManager.NotificationByIdentityResponse,,TRUE
EnsLib.PushNotifications.IdentityManager.NotificationByIdentityRequest,Ens.Request~EnsLib.PushNotifications.NotificationInfo,,TRUE,,,,EnsLib_PushNotifications_IdentityManager.NotificationByIdentityRequest,,TRUE
EnsLib.PushNotifications.IdentityManager.Process.Context,Ens.BP.Context,,TRUE,,,,EnsLib_PushNotifications_IdentityManager_Process.Context,,TRUE
EnsLib.PushNotifications.IdentityManager.Process,Ens.BusinessProcessBPL,,TRUE,,,,EnsLib_PushNotifications_IdentityManager.Process,,TRUE
EnsLib.PushNotifications.NotificationInfo,%XML.Adaptor,,,,,,,,TRUE
EnsLib.PushNotifications.IdentityManager.Process.Thread1,Ens.BP.Thread,,TRUE,,,,EnsLib_PushNotifications_IdentityManager_Process.Thread1,,TRUE
EnsLib.PushNotifications.NotificationRequest,Ens.Request~EnsLib.PushNotifications.NotificationInfo,,TRUE,,,,EnsLib_PushNotifications.NotificationRequest,,TRUE
EnsLib.PushNotifications.NotificationResponse,Ens.Response,,TRUE,,,,EnsLib_PushNotifications.NotificationResponse,,TRUE
EnsLib.REST.GenericOperation,EnsLib.HTTP.GenericOperation,,,,,,,,TRUE
EnsLib.REST.GenericMessage,EnsLib.HTTP.GenericMessage,,TRUE,,,,EnsLib_REST.GenericMessage,,TRUE
EnsLib.REST.GenericOperationInProc,EnsLib.REST.GenericOperation,,,,,,,,TRUE
EnsLib.REST.GenericService,EnsLib.HTTP.GenericService,,,,,,,,TRUE
EnsLib.REST.Operation,Ens.BusinessOperation~Ens.Util.JSON,TRUE,,,,,,,TRUE
EnsLib.REST.SAMLGenericService,EnsLib.REST.GenericService,,,,,,,,TRUE
EnsLib.RecordMap.Base,,TRUE,,,,,,,TRUE
EnsLib.REST.Service,EnsLib.HTTP.Service~%CSP.REST~Ens.Util.JSON,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Batch,%XML.Adaptor~Ens.Request,TRUE,,,,,,,TRUE
EnsLib.RecordMap.BatchResponse,%Library.Persistent~%XML.Adaptor~Ens.Response,,TRUE,,,,EnsLib_RecordMap.BatchResponse,,TRUE
EnsLib.RecordMap.BatchRolloverRequest,%Library.Persistent~%XML.Adaptor~Ens.Request,,TRUE,,,,EnsLib_RecordMap.BatchRolloverRequest,,TRUE
EnsLib.RecordMap.ComplexBase,,TRUE,,,,,,,TRUE
EnsLib.RecordMap.ComplexBatch,%Library.Persistent~EnsLib.RecordMap.ComplexParent,,TRUE,,,,EnsLib_RecordMap.ComplexBatch,,TRUE
EnsLib.RecordMap.ComplexBatchPropertyParameters,,,,,,,,,TRUE
EnsLib.RecordMap.ComplexChild,%Library.Persistent~EnsLib.RecordMap.ComplexBase,TRUE,TRUE,,,,EnsLib_RecordMap.ComplexChild,,TRUE
EnsLib.RecordMap.ComplexGenerator,EnsLib.RecordMap.GenUtils,TRUE,,,,,,,TRUE
EnsLib.RecordMap.ComplexMap,,TRUE,,,,,,,TRUE
EnsLib.RecordMap.ComplexParent,EnsLib.RecordMap.ComplexBase,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Batcher,Ens.BusinessOperation,TRUE,,,,,,,TRUE
EnsLib.RecordMap.GenUtils,,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Generator,EnsLib.RecordMap.GenUtils,TRUE,,,,,,,TRUE
EnsLib.RecordMap.ComplexSequence,EnsLib.RecordMap.ComplexChild~EnsLib.RecordMap.ComplexParent,TRUE,TRUE,,,,EnsLib_RecordMap.ComplexSequence,,TRUE
EnsLib.RecordMap.Model.BatchElement,%Library.RegisteredObject~%XML.Adaptor,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Model.ComplexBatch,%Library.RegisteredObject~%XML.Adaptor~Ens.Util.PortalModelBase,,,,,,,,TRUE
EnsLib.RecordMap.Model.DataType.Boolean,%Library.Boolean,,,,,,,,TRUE
EnsLib.RecordMap.Model.DataType.RecordType,%Library.String,,,,,,,,TRUE
EnsLib.RecordMap.Model.Composite,EnsLib.RecordMap.Model.RecordProperty,,,,,,,,TRUE
EnsLib.RecordMap.Model.HeaderRecord,EnsLib.RecordMap.Model.HeaderTrailer,,,,,,,,TRUE
EnsLib.RecordMap.Model.Field,EnsLib.RecordMap.Model.RecordProperty,,,,,,,,TRUE
EnsLib.RecordMap.Model.HeaderTrailer,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.RecordMap.Model.RecordProperty,%Library.RegisteredObject~%XML.Adaptor,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Model.Record,%Library.RegisteredObject~%XML.Adaptor~Ens.Util.PortalModelBase,,,,,,,,TRUE
EnsLib.RecordMap.Model.RecordReference,EnsLib.RecordMap.Model.BatchElement,,,,,,,,TRUE
EnsLib.RecordMap.Model.RecordSequence,EnsLib.RecordMap.Model.BatchElement,,,,,,,,TRUE
EnsLib.RecordMap.Model.TrailerRecord,EnsLib.RecordMap.Model.HeaderTrailer,,,,,,,,TRUE
EnsLib.RecordMap.Operation.BatchFTPOperation,EnsLib.RecordMap.Operation.BatchFileOperation,,,,,,,,TRUE
EnsLib.RecordMap.Operation.BatchFileOperation,EnsLib.RecordMap.Operation.BatchStandard,,,,,,,,TRUE
EnsLib.RecordMap.Operation.BatchStandard,EnsLib.RecordMap.Operation.Standard,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Operation.ComplexBatchFTPOperation,EnsLib.RecordMap.Operation.ComplexBatchFileOperation,,,,,,,,TRUE
EnsLib.RecordMap.Operation.ComplexBatchFileOperation,EnsLib.RecordMap.Operation.ComplexBatchStandard,,,,,,,,TRUE
EnsLib.RecordMap.Operation.ComplexBatchStandard,Ens.BusinessOperation,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Operation.FTPOperation,EnsLib.RecordMap.Operation.FileOperation,,,,,,,,TRUE
EnsLib.RecordMap.Operation.FileOperation,EnsLib.RecordMap.Operation.Standard,,,,,,,,TRUE
EnsLib.RecordMap.RecordMap,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.RecordMap.Operation.Standard,Ens.BusinessOperation,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Service.Base,Ens.BusinessService,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Service.BatchFTPService,EnsLib.RecordMap.Service.BatchFileService,,,,,,,,TRUE
EnsLib.RecordMap.Service.BatchFileService,EnsLib.RecordMap.Service.BatchStandard,,,,,,,,TRUE
EnsLib.RecordMap.Service.BatchStandard,EnsLib.RecordMap.Service.Base,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Service.ComplexBatchFTPService,EnsLib.RecordMap.Service.ComplexBatchFileService,,,,,,,,TRUE
EnsLib.RecordMap.Service.ComplexBatchFileService,EnsLib.RecordMap.Service.ComplexBatchStandard,,,,,,,,TRUE
EnsLib.RecordMap.Service.ComplexBatchStandard,Ens.BusinessService,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Service.FTPService,EnsLib.RecordMap.Service.FileService,,,,,,,,TRUE
EnsLib.RecordMap.Service.FileService,EnsLib.RecordMap.Service.Standard,,,,,,,,TRUE
EnsLib.RecordMap.Service.Standard,EnsLib.RecordMap.Service.Base,TRUE,,,,,,,TRUE
EnsLib.RecordMap.Utils,,TRUE,,,,,,,TRUE
EnsLib.SAP.BootStrap,EnsLib.JavaGateway.InterfaceEnabler,,,,,,,,TRUE
EnsLib.RecordMap.SimpleBatch,EnsLib.RecordMap.Batch,TRUE,,,,,,,TRUE
EnsLib.SAP.OutboundAdapter,EnsLib.IWay.OutboundAdapter,,,,,,,,TRUE
EnsLib.SAP.Operation,Ens.BusinessOperation,,,,,,,,TRUE
EnsLib.SAP.RFCPING,Ens.Request,,TRUE,,,,EnsLib_SAP.RFCPING,,TRUE
EnsLib.SAP.Utils,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.SAP.RFCPING.Response,Ens.Response,,TRUE,,,,EnsLib_SAP_RFCPING.Response,,TRUE
EnsLib.SOAP.CST.Common,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.SOAP.CST.Fault,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.SOAP.CST.InBase,EnsLib.SOAP.CST.Common,,,,,,,,TRUE
EnsLib.SOAP.CST.OutboundAdapter,EnsLib.TCP.OutboundAdapter~EnsLib.SOAP.CST.Common,,,,,,,,TRUE
EnsLib.SOAP.GenericMessage,EnsLib.HTTP.GenericMessage,,TRUE,,,,EnsLib_SOAP.GenericMessage,,TRUE
EnsLib.SOAP.GenericOperation,Ens.BusinessOperation,,,,,,,,TRUE
EnsLib.SOAP.GenericOperationInProc,EnsLib.SOAP.GenericOperation,,,,,,,,TRUE
EnsLib.SOAP.InboundAdapter,EnsLib.TCP.InboundAdapter,,,,,,,,TRUE
EnsLib.SOAP.GenericService,EnsLib.SOAP.Service,,,,,,,,TRUE
EnsLib.SOAP.OutboundAdapter,Ens.OutboundAdapter,,,,,,,,TRUE
EnsLib.SOAP.Service,Ens.BusinessService~%SOAP.WebService,,,,,,,,TRUE
EnsLib.SOAP.SAMLGenericService,EnsLib.SOAP.GenericService,,,,,,,,TRUE
EnsLib.SQL.CommonJ,EnsLib.JavaGateway.Common,TRUE,,,,,,,TRUE
EnsLib.SQL.Common,EnsLib.SQL.CommonJ,TRUE,,,,,,,TRUE
EnsLib.SQL.GatewayResultSet,%Library.RegisteredObject~%Library.AbstractResultSet,,,,,,,,TRUE
EnsLib.SQL.InboundAdapter,Ens.InboundAdapter~EnsLib.SQL.Common,,,,,,,,TRUE
EnsLib.SQL.OutboundAdapter,Ens.OutboundAdapter~EnsLib.SQL.Common,,,,,,,,TRUE
EnsLib.SQL.Snapshot,%Library.Persistent~%Library.IResultSet~%XML.Adaptor,,TRUE,,,,EnsLib_SQL.Snapshot,,TRUE
EnsLib.Siebel.HTTPOutboundAdapter,EnsLib.HTTP.OutboundAdapter,,,,,,,,TRUE
EnsLib.TCP.CountedCommon,,TRUE,,,,,,,TRUE
EnsLib.TCP.Common,%Library.RegisteredObject,TRUE,,,,,,,TRUE
EnsLib.TCP.CountedInboundAdapter,EnsLib.TCP.InboundAdapter~EnsLib.TCP.CountedCommon,,,,,,,,TRUE
EnsLib.TCP.CountedOutboundAdapter,EnsLib.TCP.OutboundAdapter~EnsLib.TCP.CountedCommon,,,,,,,,TRUE
EnsLib.TCP.CountedXMLInboundAdapter,EnsLib.TCP.InboundAdapter~EnsLib.TCP.CountedCommon~Ens.Util.XML.Reader,,,,,,,,TRUE
EnsLib.TCP.CountedXMLOutboundAdapter,EnsLib.TCP.CountedOutboundAdapter~Ens.Util.XML.Reader,,,,,,,,TRUE
EnsLib.TCP.DuplexAdapter,Ens.InboundAdapter~Ens.OutboundAdapter,,,,,,,,TRUE
EnsLib.TCP.Framed.PassthroughOperation,Ens.BusinessOperation,,,,,,,,TRUE
EnsLib.TCP.FramedCommon,%Library.RegisteredObject,TRUE,,,,,,,TRUE
EnsLib.TCP.Framed.PassthroughService,Ens.BusinessService,,,,,,,,TRUE
EnsLib.TCP.FramedInboundAdapter,EnsLib.TCP.InboundAdapter~EnsLib.TCP.FramedCommon~EnsLib.TCP.TextLineCommon,,,,,,,,TRUE
EnsLib.TCP.FramedOutboundAdapter,EnsLib.TCP.OutboundAdapter~EnsLib.TCP.TextLineCommon~EnsLib.TCP.FramedCommon,,,,,,,,TRUE
EnsLib.TCP.InboundAdapter,Ens.InboundAdapter~EnsLib.TCP.Common,TRUE,,,,,,,TRUE
EnsLib.TCP.OutboundAdapter,Ens.OutboundAdapter~EnsLib.TCP.Common,,,,,,,,TRUE
EnsLib.TCP.PassthroughService,Ens.BusinessService,,,,,,,,TRUE
EnsLib.TCP.PassthroughOperation,Ens.BusinessOperation,,,,,,,,TRUE
EnsLib.TCP.TextLineCommon,%Library.RegisteredObject,TRUE,,,,,,,TRUE
EnsLib.TCP.StatusService,Ens.BusinessService,,,,,,,,TRUE
EnsLib.TCP.TextLineInboundAdapter,EnsLib.TCP.InboundAdapter~EnsLib.TCP.TextLineCommon,,,,,,,,TRUE
EnsLib.TCP.TextLineOutboundAdapter,EnsLib.TCP.OutboundAdapter~EnsLib.TCP.TextLineCommon,,,,,,,,TRUE
EnsLib.TN3270.OutboundAdapter,EnsLib.IWay.IBO.OutboundAdapter,,,,,,,,TRUE
EnsLib.Telnet.OutboundAdapter,Ens.OutboundAdapter,,,,,,,,TRUE
EnsLib.Testing.Request,Ens.Request,,TRUE,,,,EnsLib_Testing.Request,,TRUE
EnsLib.Testing.Service,Ens.BusinessService,,,,,,,,TRUE
EnsLib.Testing.Process,Ens.BusinessProcess,,TRUE,,,,EnsLib_Testing.Process,,TRUE
EnsLib.UDDI.Base,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.UDDI.DT.AuthenticationMode,%Library.Integer,,,,,,,,TRUE
EnsLib.UDDI.DT.FindQualifier,%Library.String,,,,,,,,TRUE
EnsLib.UDDI.Connection,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.UDDI.DeleteBinding,EnsLib.UDDI.Deleter,,,,,,,,TRUE
EnsLib.UDDI.DeleteService,EnsLib.UDDI.Deleter,,,,,,,,TRUE
EnsLib.UDDI.DeleteBusiness,EnsLib.UDDI.Deleter,,,,,,,,TRUE
EnsLib.UDDI.DeleteTModel,EnsLib.UDDI.Deleter,,,,,,,,TRUE
EnsLib.UDDI.Deleter,EnsLib.UDDI.Base,,,,,,,,TRUE
EnsLib.UDDI.DiscardAuthToken,EnsLib.UDDI.Base,,,,,,,,TRUE
EnsLib.UDDI.FindBinding,EnsLib.UDDI.Finder,,,,,,,,TRUE
EnsLib.UDDI.FindBusiness,EnsLib.UDDI.Finder,,,,,,,,TRUE
EnsLib.UDDI.FindService,EnsLib.UDDI.Finder,,,,,,,,TRUE
EnsLib.UDDI.FindTModel,EnsLib.UDDI.Finder,,,,,,,,TRUE
EnsLib.UDDI.Finder,EnsLib.UDDI.Base,TRUE,,,,,,,TRUE
EnsLib.UDDI.GetAuthToken,EnsLib.UDDI.Base,,,,,,,,TRUE
EnsLib.UDDI.GetBindingDetail,EnsLib.UDDI.Base,,,,,,,,TRUE
EnsLib.UDDI.GetBusinessDetail,EnsLib.UDDI.Base,,,,,,,,TRUE
EnsLib.UDDI.GetServiceDetail,EnsLib.UDDI.Base,,,,,,,,TRUE
EnsLib.UDDI.GetTModelDetail,EnsLib.UDDI.Base,,,,,,,,TRUE
EnsLib.UDDI.PublishService,EnsLib.UDDI.Saver~EnsLib.UDDI.UDDIStandardKeys,,,,,,,,TRUE
EnsLib.UDDI.SaveBinding,EnsLib.UDDI.Saver,,,,,,,,TRUE
EnsLib.UDDI.SaveBusiness,EnsLib.UDDI.Saver,,,,,,,,TRUE
EnsLib.UDDI.SaveService,EnsLib.UDDI.Saver,,,,,,,,TRUE
EnsLib.UDDI.Saver,EnsLib.UDDI.Base,TRUE,,,,,,,TRUE
EnsLib.UDDI.SaveTModel,EnsLib.UDDI.Saver,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.findbinding,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.findbusiness,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding,%SOAP.WebClient,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.findrelatedBusinesses,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.findservice,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.findtModel,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.getbindingDetail,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.getbusinessDetail,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.getoperationalInfo,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.getserviceDetail,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIInquirySoapBinding.gettModelDetail,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.addpublisherAssertions,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.deletebinding,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.deletebusiness,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding,%SOAP.WebClient,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.deletepublisherAssertions,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.deleteservice,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.deletetModel,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.getassertionStatusReport,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.getpublisherAssertions,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.getregisteredInfo,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.savebinding,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.savebusiness,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.saveservice,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.savetModel,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIPublicationSoapBinding.setpublisherAssertions,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDISecuritySoapBinding.discardauthToken,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDISecuritySoapBinding.getauthToken,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.UDDIStandardKeys,,,,,,,,,TRUE
EnsLib.UDDI.UDDISecuritySoapBinding,%SOAP.WebClient,,,,,,,,TRUE
EnsLib.UDDI.UDDIValueSetValidationSoapBinding.validatevalues,%SOAP.ProxyDescriptor,,,,,,,,TRUE
EnsLib.UDDI.URLResolutionPolicy,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.UDDI.UDDIValueSetValidationSoapBinding,%SOAP.WebClient,,,,,,,,TRUE
EnsLib.UDDI.UnitTest,%Library.RegisteredObject,,,,,,,,TRUE
EnsLib.UDDI.UnpublishService,EnsLib.UDDI.Saver,,,,,,,,TRUE
EnsLib.UDDI.dsig.CryptoBinary,%xsd.base64Binary,,,,,,,,TRUE
EnsLib.UDDI.dsig.CanonicalizationMethodType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.DSAKeyValueType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.DigestValueType,%xsd.base64Binary,,,,,,,,TRUE
EnsLib.UDDI.dsig.HMACOutputLengthType,%Library.Integer,,,,,,,,TRUE
EnsLib.UDDI.dsig.DigestMethodType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.KeyValueType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.KeyInfoType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.ManifestType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.ObjectType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.PGPDataType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.RSAKeyValueType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.ReferenceType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.RetrievalMethodType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.SPKIDataType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.SignatureMethodType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.SignaturePropertiesType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.SignaturePropertyType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.SignatureType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.SignedInfoType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.SignatureValueType,%Library.SerialObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.TransformsType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.TransformType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.X509IssuerSerialType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.dsig.X509DataType,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.uddi.accessPoint,%Library.SerialObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.uddi.addpublisherAssertions,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.uddi.address,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.uddi.addressLine,%Library.SerialObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.uddi.assertionStatusReport,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.uddi.assertionStatusItem,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
EnsLib.UDDI.uddi.authInfo,%Library.String,,,,,,,,TRUE
EnsLib.UDDI.uddi.authorizedName,%Library.String,,,,,,,,TRUE
EnsLib.UDDI.uddi.authToken,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,TRUE
